WRLD,08-27-21,192.33,13650.0,41490.0,1290000000,14.13,0,1.62,Neutral,268,207,2,0,0,1,1,-70.36,-48.79,-27.21
WSC,08-27-21,29.5,1860000.0,1710000.0,6670000000,70.24,0,1.88,Neutral,180,109,8,0,7,1,0,-25.42,5.93,25.42
WSFS,08-27-21,46.1,179358.0,378652.0,2190000000,8.26,1.17,1.33,Positive,192,154,7,0,1,6,0,14.97,19.31,25.81
WSBC,08-27-21,35.18,213357.0,250607.0,2300000000,10.29,3.91,1.08,Neutral,257,215,6,0,0,6,0,-17.57,-7.62,13.7
WTFC,08-27-21,75.19,218501.0,363341.0,4290000000,9.97,1.7,1.59,Positive,414,231,8,1,6,1,0,-25.52,7.9,22.36
WTER,08-27-21,1.9,665903.0,1930000.0,179720000,0,0,1.99,Neutral,5,240,2,0,1,0,1,-52.63,-10.53,31.58
WPRT,08-27-21,4.09,1310000.0,2940000.0,634070000,31.46,0,2.22,Neutral,346,200,3,0,3,0,0,144.5,217.85,291.2
WTBA,08-27-21,31.14,26374.0,35909.0,515520000,12.46,3.19,1.02,Positive,106,96,1,0,0,1,0,-43.8,-43.8,-43.8
WW,08-27-21,22.75,1150000.0,1570000.0,1590000000,27.74,0,1.68,Neutral,458,282,9,0,5,4,0,31.87,64.31,93.41
WWD,08-27-21,123.35,165651.0,271124.0,7850000000,37.27,0.54,1.73,Neutral,323,196,5,0,1,4,0,-12.44,0.26,11.88
WYNN,08-27-21,101.05,2270000.0,2750000.0,11690000000,0,0,2.42,Neutral,1328,544,16,0,7,8,1,-25.78,11.54,58.34
XBIO,08-27-21,3.0,949425.0,4139999.9999999995,29110000,0,0,2.52,Neutral,171,75,1,0,1,0,0,66.67,66.67,66.67
XCUR,08-27-21,1.37,609629.0,1290000.0,120710000,0,0,1.82,Neutral,5,2,3,0,3,0,0,337.96,362.04,410.95
XELB,08-27-21,1.76,49502.0,1210000.0,34390000,0,0,1.82,Negative,234,133,1,0,0,1,0,-100.0,-100.0,-100.0
XEL,08-27-21,68.7,3280000.0,2760000.0,36990000000,23.45,2.68,0.3,Positive,7,13,5,0,1,3,1,-5.39,4.8,10.63
XBIT,08-27-21,16.13,64314.0,88968.0,490000000,0,0,1.45,Positive,317,94,2,0,2,0,0,-100.0,-100.0,-100.0
XENE,08-27-21,17.36,125825.0,182133.0,713910000,0,0,1.36,Positive,366,156,3,0,3,0,0,44.01,52.65,61.29
XELA,08-27-21,2.42,46200000.0,33299999.999999996,143240000,0,0,1.8,Neutral,181,96,1,0,1,0,0,65.29,65.29,65.29
XFOR,08-27-21,4.95,40249.0,155528.0,123020000,0,0,0.55,Neutral,59,24,6,0,6,0,0,203.03,304.04,445.45
XENT,08-27-21,27.58,551324.0,420705.0,918830000,0,0,1.61,Neutral,406,167,6,0,0,6,0,-31.11,-4.02,16.03
XERS,08-27-21,2.83,3660000.0,3380000.0,188190000,0,0,1.85,Neutral,119,59,1,0,1,0,0,218.02,218.02,218.02
XGN,08-27-21,13.75,25828.0,66244.0,221750000,0,0,0.52,Neutral,10,2,6,0,6,0,0,45.45,89.09,140.0
XLRN,08-27-21,129.52,148588.0,323914.0,7890000000,0,0,0.36,Neutral,570,193,11,1,8,2,0,1.91,20.44,41.29
XNCR,08-27-21,33.15,258058.0,222321.0,1930000000,89.6,0,0.67,Neutral,458,147,6,0,5,0,1,2.56,54.36,77.98
XOMA,08-27-21,29.13,11159.0,38309.0,329490000,138.71,0,0.9,Positive,416,206,3,0,3,0,0,23.58,73.94,105.97
XONE,08-27-21,24.21,257157.0,1040000.0,537900000,0,0,1.29,Neutral,291,210,5,0,0,5,0,-46.3,-7.06,5.33
XP,08-27-21,48.66,1250000.0,1470000.0,27200000000,52.89,0,2.02,Neutral,5,4,5,0,2,3,0,-11.63,1.93,21.25
XSPA,08-27-21,1.74,3850000.0,6700000.0,183690000,0,0,2.3,Neutral,271,153,1,0,1,0,0,101.15,101.15,101.15
XPER,08-27-21,21.78,533664.0,524065.0,2280000000,15.13,0.95,0.69,Neutral,289,162,3,0,3,0,0,14.78,37.74,56.11
YELL,08-27-21,6.09,450239.0,1140000.0,312250000,0,0,3.17,Neutral,2,5,3,0,1,2,0,97.04,121.67,146.31
XPEL,08-27-21,77.82,313233.0,241572.0,2150000000,72.06,0,2.42,Neutral,37,19,2,0,2,0,0,15.65,22.08,28.5
XRAY,08-27-21,62.09,1140000.0,1480000.0,13570000000,36.96,0.73,0.92,Neutral,419,234,8,0,4,3,1,-24.3,3.99,27.23
YJ,08-27-21,0.79,98456.0,572448.0,168830000,0,0,1.65,Neutral,42,32,1,0,0,0,1,-100.0,-100.0,-100.0
YNDX,08-27-21,72.41,1700000.0,1540000.0,25650000000,141.98,0,1.34,Neutral,654,240,7,0,5,2,0,-21.28,0.12,11.86
YMTX,08-27-21,10.08,97738.0,84026.0,103880000,0,0,0.67,Neutral,12,4,3,0,3,0,0,247.22,267.06,286.9
YMAB,08-27-21,29.82,137860.0,278775.0,1300000000,0,0,1.2,Neutral,97,49,7,0,6,1,0,50.91,84.91,128.03
YTRA,08-27-21,1.9,140589.0,308693.0,118040000,0,0,1.9,Positive,173,94,1,0,1,0,0,57.89,84.21,110.53
YTEN,08-27-21,6.44,33702.0,135907.0,31370000,0,0,1.15,Neutral,214,130,3,0,3,0,0,132.92,231.21,288.2
ZBRA,08-27-21,587.96,317236.0,295432.0,31400000000,41.55,0,1.59,Neutral,460,221,8,0,5,2,1,-49.66,-20.6,2.05
ZGNX,08-27-21,14.59,346001.0,858345.0,815550000,0,0,1.38,Neutral,482,189,5,0,3,2,0,21.11,150.38,338.66
Z,08-27-21,99.24,2240000.0,3380000.0,25160000000,171.1,0,1.2,Neutral,338,190,11,0,6,5,0,12.86,59.46,101.53
ZG,08-27-21,98.63,654268.0,648280.0,25010000000,170.05,0,1.32,Neutral,746,385,26,0,18,6,2,-66.54,67.88,133.19
ZI,08-27-21,63.19,2180000.0,2540000.0,24750000000,274.74,0,1.11,Neutral,53,15,17,0,15,2,0,-20.87,11.33,34.51
ZIOP,08-27-21,1.76,2260000.0,2180000.0,379380000,0,0,2.05,Neutral,389,211,4,0,1,3,0,70.45,117.61,184.09
ZLAB,08-27-21,137.26,164555.0,501453.0,13100000000,0,0,1.12,Negative,197,113,4,0,4,0,0,-19.13,45.6,82.14
ZIXI,08-27-21,7.68,311107.0,580172.0,437110000,0,0,1.12,Neutral,493,149,4,0,4,0,0,17.19,30.21,43.23
ZNGA,08-27-21,9.0,25350000.0,18910000.0,9800000000,0,0,0.06,Neutral,805,474,15,0,14,0,1,0.0,36.11,66.67
ZS,08-27-21,273.73,1310000.0,1820000.0,37500000000,0,0,0.8,Neutral,320,143,26,1,19,6,0,-43.37,-15.92,9.6
ZVO,08-27-21,2.47,67144.0,327328.0,82540000,0,0,1.35,Neutral,7,3,2,0,2,0,0,102.43,153.04,203.64
ZSAN,08-27-21,0.7,694664.0,5510000.0,80740000,0,0,3.72,Neutral,314,115,3,0,3,0,0,185.71,210.0,257.14
ZNTL,08-27-21,64.17,199663.0,290407.0,2890000000,0,0,1.86,Neutral,22,8,6,0,6,0,0,-31.43,8.82,41.81
AAIC,08-27-21,3.75,122103.0,245469.0,121240000,0,0,1.78,Neutral,8,6,1,0,1,0,0,33.33,33.33,33.33
ZYNE,08-27-21,4.15,3500000.0,3020000.0,171200000,0,0,2.41,Positive,635,280,5,0,4,1,0,74.7,154.46,333.73
ZYXI,08-27-21,13.36,309124.0,429596.0,464390000,89.07,0,0.83,Neutral,11,5,4,0,3,1,0,45.96,57.19,68.41
AA,08-27-21,44.13,7070000.0,7150000.0,8250000000,19.36,0,2.64,Neutral,982,392,10,0,7,3,0,-61.48,-7.32,17.83
AAT,08-27-21,39.39,246294.0,298742.0,2380000000,131.3,2.94,1.25,Positive,370,156,2,0,1,1,0,-2.26,4.72,11.7
AAP,08-27-21,203.82,670161.0,854769.0,12840000000,21.85,1.92,1.38,Positive,872,386,17,1,9,5,2,-42.6,4.01,25.6
AB,08-27-21,52.04,313787.0,383585.0,5190000000,15.35,7.17,1.39,Neutral,367,267,5,0,1,4,0,-23.14,-16.03,4.73
ABM,08-27-21,49.74,505925.0,419706.0,3340000000,15.69,1.55,1.39,Positive,310,179,5,0,3,2,0,-3.5,8.56,20.63
ABR,08-27-21,18.34,1360000.0,1470000.0,2610000000,7.11,7.8,1.93,Neutral,266,147,4,0,4,0,0,-1.85,4.53,9.05
ABEV,08-27-21,3.23,28840000.0,24210000.0,50820000000,19.0,0.31,1.09,Positive,332,222,10,0,3,5,2,11.46,17.65,23.84
ABG,08-27-21,190.86,124015.0,182031.0,3690000000,8.62,0,1.7,Neutral,301,242,5,0,3,2,0,-30.32,-2.77,20.51
ACA,08-27-21,52.23,194924.0,266998.0,2530000000,32.64,0.39,0.39,Neutral,69,49,6,0,5,1,0,26.36,37.85,43.6
A,08-27-21,173.81,1190000.0,1690000.0,52740000000,54.32,0.45,0.99,Neutral,800,271,22,0,20,2,0,-82.34,-22.34,12.19
ABC,08-27-21,119.89,819890.0,1070000.0,24910000000,0,1.51,0.54,Neutral,685,347,10,0,6,4,0,-4.91,13.96,35.12
ABBV,08-27-21,119.58,4280000.0,6670000.0,211320000000,32.23,4.32,0.82,Neutral,1235,427,17,0,14,2,1,-18.05,3.09,23.77
AC,08-27-21,37.68,4300.0,15553.0,832690000,7.98,0.55,1.31,Neutral,120,67,3,0,3,0,0,-25.69,-13.3,-7.11
ACC,08-27-21,50.65,726233.0,883149.0,7050000000,723.67,3.81,0.96,Positive,446,306,4,0,3,1,0,-15.1,-3.26,8.59
ACCO,08-27-21,9.38,341199.0,487064.0,896660000,11.73,2.91,2.21,Positive,379,251,3,0,3,0,0,-10.45,15.14,27.93
ABB,08-27-21,37.65,1160000.0,1580000.0,77300000000,13.84,1.36,1.04,Positive,668,387,14,1,5,7,1,-22.97,-6.29,-2.31
ACEL,08-27-21,11.98,189736.0,224540.0,1120000000,44.37,0,1.3,Positive,6,7,5,0,3,2,0,8.51,27.71,66.94
ACI,08-27-21,28.39,741578.0,1790000.0,13240000000,25.81,1.43,0.03,Positive,40,14,10,0,4,5,1,-36.6,-16.52,16.24
ACH,08-27-21,16.94,166289.0,153574.0,11530000000,154.0,0,1.94,Neutral,260,171,2,0,2,0,0,-73.44,-73.44,-73.44
ABT,08-27-21,124.59,4090000.0,5470000.0,220880000000,35.1,1.43,0.66,Neutral,866,349,16,0,13,2,1,-24.55,0.06,12.37
ACM,08-27-21,66.82,802258.0,846351.0,9630000000,0,0,1.59,Neutral,468,246,3,0,2,1,0,-10.21,5.25,19.72
ACN,08-27-21,335.66,1130000.0,1930000.0,213030000000,37.55,1.06,1.11,Neutral,1109,378,25,0,19,6,0,-28.5,-6.3,8.44
ACRE,08-27-21,15.59,297890.0,522210.0,732760000,8.91,8.63,1.32,Neutral,301,168,4,0,3,1,0,-13.41,0.26,5.84
ACR,08-27-21,16.37,18302.0,84530.0,154270000,3.61,0,1.98,Neutral,4,4,1,0,1,0,0,22.17,22.17,22.17
ADC,08-27-21,73.95,414584.0,650005.0,5100000000,45.37,3.55,0.32,Positive,400,134,7,1,5,1,0,0.41,8.03,12.24
ADCT,08-27-21,29.49,452844.0,305406.0,2029999999,0,0,2.43,Positive,27,6,5,0,4,1,0,11.9,53.95,86.5
ADT,08-27-21,8.43,1060000.0,3520000.0,6930000000,0,1.68,2.27,Neutral,409,216,7,0,4,2,1,-5.1,23.25,42.35
ADM,08-27-21,60.57,1440000.0,2570000.0,33840000000,14.77,2.48,0.88,Neutral,616,282,10,0,6,4,0,-9.2,7.81,28.78
ADNT,08-27-21,41.92,850328.0,879425.0,3950000000,35.83,0,3.27,Neutral,552,335,10,0,7,1,2,-16.51,21.4,43.13
AEE,08-27-21,88.02,911784.0,1400000.0,22630000000,24.18,2.51,0.27,Neutral,328,251,6,0,2,4,0,-0.02,1.87,4.52
ADS,08-27-21,97.88,571340.0,861915.0,4870000000,6.87,0.88,2.57,Positive,735,440,17,0,8,8,1,-23.38,76.34,870.58
AEM,08-27-21,58.57,1670000.0,1320000.0,14310000000,19.02,2.42,0.76,Neutral,606,420,8,0,6,2,0,34.88,67.44,107.44
AEG,08-27-21,4.95,715180.0,2000000.0,13220000000,6.19,2.45,1.33,Neutral,361,269,13,0,2,9,2,-100.0,-100.0,-100.0
AEL,08-27-21,31.62,273315.0,590208.0,2930000000,3.43,1.02,1.21,Positive,411,236,7,0,4,3,0,-8.29,8.73,20.18
AER,08-27-21,56.11,508751.0,1260000.0,7320000000,0,0,2.41,Positive,512,158,6,0,6,0,0,-16.24,22.97,56.83
AEVA,08-27-21,10.36,1480000.0,1560000.0,2200000000,0,0,0.32,Neutral,14,2,7,0,6,1,0,6.18,93.05,189.58
AEO,08-27-21,32.55,5450000.0,4380000.0,5460000000,45.21,2.32,1.44,Neutral,1123,521,16,0,10,6,0,-53.92,4.45,29.03
AFG,08-27-21,136.78,311064.0,486607.0,11590000000,5.19,1.48,0.96,Positive,315,192,4,0,4,0,0,-30.55,-13.18,6.01
AG,08-27-21,12.84,3600000.0,6310000.0,3280000000,35.67,0.16,0.98,Neutral,424,216,3,0,1,2,0,55.76,75.23,94.7
AFI,08-27-21,3.69,113677.0,271426.0,80020000,0,0,2.77,Positive,184,73,1,0,1,0,0,-100.0,-100.0,-100.0
AGCO,08-27-21,140.02,610979.0,656603.0,10560000000,14.6,0.57,1.32,Neutral,403,379,14,0,12,2,0,-35.01,-1.54,42.84
AGRO,08-27-21,9.4,678704.0,817026.0,1100000000,10.68,0,1.33,Neutral,223,133,1,0,0,1,0,-100.0,-100.0,-100.0
AHH,08-27-21,13.38,210775.0,243730.0,1100000000,55.75,4.92,0.82,Positive,348,141,4,0,3,1,0,-21.52,5.61,19.58
AGS,08-27-21,8.54,185388.0,310091.0,313210000,0,0,3.5,Neutral,227,103,9,0,7,2,0,-53.16,39.23,145.9
AGO,08-27-21,50.72,255127.0,533263.0,3700000000,11.88,1.77,1.17,Neutral,392,168,1,0,1,0,0,-100.0,-100.0,-100.0
AES,08-27-21,24.19,4500000.0,5970000.0,16120000000,0,2.51,0.82,Neutral,358,197,4,0,4,0,0,19.88,27.12,32.29
AGR,08-27-21,54.34,245975.0,523773.0,21040000000,24.93,3.26,0.24,Neutral,259,169,6,0,2,3,1,-15.35,-0.02,17.78
AGX,08-27-21,45.47,49234.0,77177.0,717020000,20.39,2.23,0.54,Positive,302,129,2,0,2,0,0,40.75,40.75,40.75
AHT,08-27-21,15.3,1880000.0,2400000.0,428090000,0,0,2.21,Positive,473,247,3,0,1,2,0,56.86,111.31,200.65
AIG,08-27-21,55.01,3480000.0,4330000.0,47040000000,11.53,2.37,1.34,Neutral,832,398,11,0,4,7,0,-29.1,-5.96,14.52
AIN,08-27-21,79.6,137806.0,127930.0,2570000000,22.23,1.03,1.45,Neutral,217,134,4,0,1,3,0,-0.75,8.04,31.91
AGM,08-27-21,99.11,52250.0,43115.0,1070000000,10.55,3.68,1.1,Neutral,206,107,1,0,0,1,0,16.03,16.03,16.03
AIT,08-27-21,91.45,159297.0,157736.0,3520000000,24.85,1.49,1.49,Positive,223,162,5,0,5,0,0,-17.99,11.76,21.38
AIR,08-27-21,34.4,220585.0,279344.0,1220000000,34.75,0,1.76,Neutral,310,188,4,0,4,0,0,39.53,46.51,51.16
AIV,08-27-21,7.08,1200000.0,3530000.0,1060000000,2.06,14.85,1.02,Positive,387,233,8,0,0,7,1,366.1,450.85,479.1
AJRD,08-27-21,41.44,546980.0,885964.0,3330000000,26.39,0,0.49,Neutral,268,129,4,0,0,4,0,23.07,29.1,35.14
AIZ,08-27-21,169.36,285946.0,401243.0,9960000000,22.25,1.58,0.65,Neutral,258,187,4,0,4,0,0,-10.01,7.21,22.22
AJG,08-27-21,143.76,873986.0,1020000.0,29720000000,32.23,1.35,0.69,Neutral,502,304,14,0,7,6,1,-18.61,4.03,21.73
AKO.A,08-27-21,11.85,1116.0,1128.0,1870000000,11.85,4.79,0.73,Neutral,106,66,2,0,0,2,0,28.27,28.27,28.27
AKR,08-27-21,21.45,566275.0,655386.0,1900000000,0,2.87,1.48,Positive,281,219,6,0,4,2,0,-44.06,-10.77,16.55
AL,08-27-21,40.37,660198.0,752213.0,4610000000,11.84,1.62,2.14,Neutral,553,187,3,0,3,0,0,21.38,29.63,43.67
ALE,08-27-21,67.99,196689.0,285504.0,3550000000,21.25,3.74,0.49,Positive,281,201,4,0,1,3,0,-8.81,-0.97,8.84
ALLE,08-27-21,141.49,355214.0,702475.0,12690000000,27.85,1.02,1.19,Positive,408,240,7,0,3,4,0,-30.03,-6.62,6.72
AJX,08-27-21,13.89,101537.0,85233.0,318500000,10.21,6.23,1.78,Positive,238,124,5,0,4,1,0,7.99,22.39,36.79
ALG,08-27-21,156.35,38510.0,36690.0,1860000000,25.93,0.37,0.97,Positive,277,160,2,0,2,0,0,-7.26,-7.26,-7.26
ALC,08-27-21,82.04,1040000.0,898420.0,40050000000,221.73,0,0.59,Neutral,139,71,14,0,9,5,0,-9.8,3.49,12.14
ALL,08-27-21,137.51,1070000.0,1830000.0,40660000000,10.84,2.38,0.86,Neutral,915,333,14,0,7,7,0,-21.46,-0.63,12.72
ALK,08-27-21,58.22,1400000.0,1780000.0,7290000000,0,0,1.76,Neutral,779,311,11,1,10,0,0,-8.97,30.88,78.63
ALTG,08-27-21,13.39,99119.0,91446.0,433340000,0,0,2.01,Positive,7,7,4,0,4,0,0,4.56,21.96,41.9
ALLY,08-27-21,53.54,2110000.0,3840000.0,19300000000,7.04,1.91,1.59,Neutral,722,302,13,0,13,0,0,-23.42,3.98,32.61
ALX,08-27-21,267.61,6100.0,14859.0,1370000000,19.93,6.76,0.65,Neutral,120,73,1,0,0,1,0,4.63,4.63,4.63
ALB,08-27-21,236.65,984767.0,1410000.0,27680000000,38.35,0.68,1.56,Neutral,707,312,17,0,9,5,3,-66.19,-28.61,6.91
ALSN,08-27-21,37.67,611631.0,944462.0,3980000000,11.45,2.03,1.18,Positive,591,319,8,0,1,4,3,8.84,18.48,35.39
ALEX,08-27-21,20.83,250425.0,329537.0,1510000000,80.12,3.16,1.39,Neutral,328,173,1,0,1,0,0,5.62,5.62,5.62
AMBC,08-27-21,14.35,235580.0,342787.0,663210000,0,0,1.46,Negative,202,119,2,0,1,1,0,-100.0,-100.0,-100.0
ALV,08-27-21,89.74,416780.0,434464.0,7850000000,14.36,2.8,1.87,Neutral,505,492,17,0,4,12,1,-14.2,6.08,37.06
AM,08-27-21,9.72,4640000.0,4520000.0,4640000000,13.5,9.74,3.3,Positive,446,215,6,0,0,3,3,-22.84,-11.21,2.88
AMCR,08-27-21,12.78,3960000.0,6330000.0,19660000000,21.3,3.72,0.88,Neutral,57,37,9,0,3,4,2,-10.02,-3.36,1.72
AMC,08-27-21,40.84,71570000.0,148610000.0,20960000000,0,0,1.26,Positive,841,301,7,0,0,3,4,-97.55,-86.34,-60.82
AME,08-27-21,136.84,505093.0,948210.0,31640000000,36.3,0.59,1.34,Neutral,548,192,6,0,5,1,0,14.0,18.09,27.89
AMG,08-27-21,174.31,123528.0,349709.0,7180000000,17.38,0.02,1.36,Positive,604,225,4,0,3,1,0,-15.09,12.73,41.13
AMH,08-27-21,40.42,1310000.0,1720000.0,13050000000,130.39,0.99,0.5,Neutral,552,223,12,1,5,6,0,-23.31,5.59,16.28
AMK,08-27-21,26.58,53188.0,96884.0,1950000000,0,0,1.15,Positive,56,23,3,1,0,2,0,-9.71,15.39,54.25
AMP,08-27-21,276.42,578451.0,640443.0,31440000000,31.59,1.67,1.68,Neutral,565,265,7,0,6,1,0,-29.82,-8.86,8.53
AMN,08-27-21,109.35,328925.0,304818.0,5170000000,30.38,0,0.4,Positive,413,166,8,0,8,0,0,-35.99,-8.71,5.17
AMRC,08-27-21,69.14,174248.0,438746.0,3550000000,50.84,0,0.44,Neutral,356,127,10,0,9,1,0,-26.24,-2.29,11.37
AMPY,08-27-21,3.79,592340.0,812637.0,143990000,0,0,4.09,Positive,3,2,1,0,1,0,0,63.59,63.59,63.59
AMRX,08-27-21,5.29,1440000.0,1410000.0,1590000000,88.17,0,1.22,Neutral,334,208,5,0,4,1,0,3.97,39.89,70.13
AMX,08-27-21,18.85,1800000.0,2590000.0,62300000000,12.82,2.14,0.72,Neutral,436,281,3,0,1,2,0,-76.13,-44.3,-12.47
AOS,08-27-21,72.38,440248.0,1060000.0,11520000000,26.61,1.45,1.05,Neutral,440,235,6,0,2,3,1,-44.74,-12.41,21.58
ANET,08-27-21,372.86,358622.0,481376.0,28600000000,40.66,0,1.15,Neutral,1204,341,21,0,15,6,0,-27.59,2.27,18.01
AN,08-27-21,110.58,511280.0,883813.0,7920000000,9.65,0,1.63,Neutral,332,253,7,0,2,4,1,-36.7,-2.63,54.64
ANTM,08-27-21,372.67,707765.0,1160000.0,90860000000,21.9,1.22,1.05,Neutral,762,372,20,0,18,2,0,-9.57,12.03,24.78
APAM,08-27-21,52.54,425743.0,588534.0,4150000000,11.42,7.81,1.85,Positive,318,260,2,0,0,2,0,-6.64,-0.97,4.68
APG,08-27-21,23.35,640816.0,926000.0,4710000000,0,0,0.73,Positive,17,5,1,0,1,0,0,-5.78,-1.5,2.78
APD,08-27-21,268.5,551302.0,1010000.0,59440000000,30.2,2.24,0.75,Neutral,573,257,18,0,13,5,0,0.19,17.04,30.35
AMT,08-27-21,285.5,881686.0,1880000.0,129940000000,57.56,1.79,0.24,Neutral,937,266,14,0,11,3,0,-8.23,4.93,13.49
APLE,08-27-21,15.02,1520000.0,2009999.9999999998,3430000000,0,0.28,1.32,Neutral,322,212,4,0,1,3,0,-13.45,-0.13,13.18
APO,08-27-21,58.65,1230000.0,2220000.0,13810000000,6.97,3.45,1.61,Neutral,641,297,10,0,6,4,0,-11.34,7.84,29.58
APTS,08-27-21,12.18,350893.0,408149.0,638450000,0,5.86,1.15,Neutral,341,140,2,0,2,0,0,6.73,8.78,10.84
AQN,08-27-21,15.59,1030000.0,1580000.0,9630000000,14.05,4.37,0.38,Positive,234,150,7,0,4,2,1,-13.41,9.04,21.87
APH,08-27-21,76.75,2220000.0,2660000.0,45910000000,34.04,0.77,1.24,Neutral,538,233,7,0,4,3,0,-17.26,-5.63,4.23
APTV,08-27-21,156.41,1450000.0,1530000.0,42310000000,42.74,0,2.11,Neutral,1045,289,20,0,16,2,2,-31.59,-0.94,34.26
AQUA,08-27-21,39.44,1110000.0,1170000.0,4730000000,85.74,0,1.88,Positive,185,102,6,0,5,1,0,-31.54,-8.72,3.96
ARD,08-27-21,26.24,31069.0,108207.0,489640000,0,2.29,1.21,Positive,264,146,5,0,3,2,0,-19.97,2.9,25.76
AR,08-27-21,13.84,7580000.0,7710000.0,4340000000,0,0,4.76,Neutral,708,304,12,1,8,2,1,-71.1,-15.46,37.28
ARCO,08-27-21,5.68,338586.0,881271.0,1190000000,0,0.53,1.39,Negative,240,203,3,0,1,2,0,-1.41,24.12,49.65
ARE,08-27-21,204.9,578161.0,875264.0,31220000000,31.33,2.19,0.73,Neutral,450,211,7,0,5,2,0,-90.24,-16.2,8.35
AON,08-27-21,285.13,1390000.0,1880000.0,64370000000,31.3,0.73,0.86,Neutral,528,356,9,0,3,6,0,-34.42,-9.17,7.32
ARGO,08-27-21,54.1,90631.0,139227.0,1890000000,44.34,2.34,0.95,Neutral,12,7,4,1,2,1,0,-81.05,-16.04,20.15
ARMK,08-27-21,34.95,717250.0,1890000.0,8920000000,0,1.29,1.95,Neutral,406,196,8,0,3,5,0,-17.02,-0.2,14.45
ARLO,08-27-21,6.09,990005.0,1140000.0,505230000,0,0,1.76,Neutral,173,106,3,0,3,0,0,47.78,64.2,80.62
ARW,08-27-21,122.68,469349.0,483031.0,8810000000,10.99,0,1.54,Neutral,411,170,2,0,0,2,0,-30.71,-20.93,-10.34
ARNC,08-27-21,35.98,695945.0,910768.0,3940000000,0,0,3.06,Positive,312,189,4,0,3,1,0,-22.18,-2.72,33.41
AROC,08-27-21,7.9,623151.0,851628.0,1220000000,32.92,7.59,2.2,Neutral,353,216,2,0,1,1,0,51.9,51.9,51.9
ASC,08-27-21,3.4,312350.0,355377.0,112840000,0,0,1.02,Neutral,409,217,4,0,3,1,0,61.76,66.76,76.47
ARR,08-27-21,10.93,1440000.0,1520000.0,778700000,5.08,11.09,0.99,Positive,259,232,4,0,1,3,0,-6.22,5.95,18.94
ASGN,08-27-21,113.33,215381.0,202829.0,6000000000,27.44,0,2.19,Neutral,506,149,3,0,1,1,1,-17.94,-4.41,7.65
ASR,08-27-21,178.52,16396.0,43805.0,5360000000,29.12,0,1.31,Positive,185,159,5,0,0,4,1,-7.57,3.35,14.27
ASH,08-27-21,87.2,282469.0,453260.0,5300000000,29.76,1.4,1.27,Neutral,553,198,6,0,5,1,0,-8.26,14.03,35.32
ASIX,08-27-21,36.51,197944.0,220050.0,1030000000,10.64,0,1.82,Neutral,228,118,1,0,1,0,0,-100.0,-100.0,-100.0
ASPN,08-27-21,44.14,176194.0,257725.0,1450000000,0,0,1.5,Neutral,327,155,8,0,8,0,0,-75.08,-9.45,15.54
ASB,08-27-21,21.13,1310000.0,1520000.0,3230000000,11.74,3.51,1.21,Neutral,234,193,6,0,0,6,0,-33.74,-1.8,13.58
ATCO,08-27-21,14.75,864293.0,697919.0,3640000000,25.0,3.5,1.11,Neutral,7,12,5,0,3,2,0,-25.42,33.36,211.86
ATGE,08-27-21,37.58,343767.0,489303.0,1860000000,25.39,0,1.17,Positive,375,281,2,0,1,1,0,6.44,19.74,33.05
ATEN,08-27-21,14.48,964321.0,772211.0,1110000000,49.93,0,0.9,Neutral,287,135,3,0,3,0,0,3.59,10.5,17.4
ARI,08-27-21,15.55,730130.0,888516.0,2180000000,11.69,9.29,1.31,Positive,315,190,3,0,0,3,0,-3.54,-3.54,-3.54
ATH,08-27-21,65.58,410102.0,1380000.0,12570000000,3.53,0,1.68,Neutral,318,144,13,0,1,12,0,-23.76,0.09,26.56
ATTO,08-27-21,23.32,5165.0,17087.0,349750000,0,0,1.77,Negative,234,158,1,0,1,0,0,7.2,7.2,7.2
ATKR,08-27-21,91.19,308863.0,487631.0,4200000000,10.04,0,2.49,Positive,323,148,3,0,3,0,0,-1.3,5.27,9.66
ATHM,08-27-21,40.25,1210000.0,828223.0,5080000000,9.43,2.14,0.47,Neutral,339,205,10,0,4,3,3,8.07,78.61,235.4
AU,08-27-21,16.83,3650000.0,3510000.0,7060000000,7.07,2.29,0.56,Neutral,429,287,9,0,3,6,0,18.84,83.13,186.93
ATR,08-27-21,134.53,180632.0,224217.0,8870000000,35.5,1.15,0.66,Neutral,296,210,7,0,3,4,0,11.5,17.59,24.14
ATUS,08-27-21,28.21,2250000.0,3970000.0,12900000000,17.63,0,1.09,Neutral,483,179,16,0,10,4,2,20.52,40.13,119.78
ATO,08-27-21,97.38,344905.0,841436.0,12740000000,18.3,2.56,0.41,Positive,436,204,5,0,3,2,0,12.96,19.46,28.36
AUY,08-27-21,4.47,12860000.0,13160000.0,4320000000,24.83,2.33,1.57,Positive,826,465,11,0,9,2,0,23.04,78.3,140.49
AVA,08-27-21,41.43,353777.0,416126.0,2890000000,19.64,4.06,0.62,Neutral,234,201,3,0,1,1,1,-10.69,2.58,15.86
AVB,08-27-21,225.62,270398.0,767022.0,31500000000,29.23,2.83,0.94,Neutral,626,330,17,0,6,10,1,-32.63,-4.68,26.32
AVLR,08-27-21,179.94,515602.0,752726.0,15530000000,0,0,0.71,Neutral,249,85,12,0,11,1,0,-2.75,11.15,22.26
AWK,08-27-21,180.31,747803.0,880027.0,32729999999,43.66,1.33,0.24,Positive,485,216,7,0,3,4,0,-4.05,0.72,13.69
